,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,objective,measures_0,measures_1,threshold,chars_0,chars_1,chars_2,chars_3,chars_4,index
0,0.05,0.008248569535286706,0.04165956319760266,0.04870048215574471,0.043784928755827034,0.024053534677550246,-0.015522152986013718,-0.023693629538856505,-0.1084120674970125,0.010882707249489233,-0.05200593150478219,0.007089737355739533,0.05976771325093176,-0.008954530995459318,0.011775726040102996,-0.021041710543268102,0.027505881295658893,-0.004946653369041264,-0.005484636123912037,-0.06205073155049427,0.006268467850927336,-0.057296763972310344,0.12841699562712236,-0.0017427338088325062,-0.06362951451960495,0.11959208884759247,-11.18103979395537,-7.363612237678059,0.11959208884759247,0.25482749118733594,3.06704719548143,0.6336995899788809,3.823511862230005,31.97127752407326,62
1,0.05,-0.004512618245119525,-0.022867828592051588,0.00903012756192148,0.12791089919853063,-0.08845157907423254,-0.0198803705562867,-0.04177489417001552,0.13138076196242796,-0.03755611894141604,-0.02167893911592378,0.008070689005656592,-0.05650332446078774,-0.020522523903803415,-0.0005164230088611911,0.01452765622732201,-0.018431431547053078,-0.04681575950148268,0.07126736358613234,-0.01812911768063617,-0.14463918151607033,-0.20980718706126025,-0.2551261638764286,-0.21710631490016427,0.015481853873678043,0.24726061606156105,-9.757064029837325,-11.043188683029038,0.24726061606156105,0.09687860542431062,5.423438335761327,0.56013153201186,0.21110324673607997,0.8537681823275935,114
2,0.05,0.1314583756995415,-0.03569396143841419,0.07566053075450842,0.044420385060676845,-0.06464694853478264,-0.007928195349360866,0.053488197952108366,-0.07330819070610121,0.006880615734826068,0.041009654514990994,-0.07295272911714518,-0.09681438809122606,-0.20819679641762806,-0.06333367777739088,0.05709736677905189,-0.12130665831906552,-0.03872949677515349,0.07103170245823405,-0.08830111241616687,-0.017949535395798515,-0.15129930491125107,0.08266764825362305,0.11065835800558096,0.0026062114702895614,0.0852292102752147,-8.871851985227053,-10.447970597068155,0.0852292102752147,0.23336037672863835,5.771107643961281,0.40579908108573065,1.21632550161071,14.271228111618754,143
3,0.05,-0.11015882875616337,-0.1503576368525339,-0.05847229972924088,0.043304433967440395,0.09828025477729782,0.0063574864253226285,0.007935298207111651,0.03054810830455644,-0.020132956650374692,0.016709125475442708,-0.06370478280265832,0.037468132667359925,-0.06181645294696146,0.029073767467069495,-0.0904671028646161,-0.054975479846161315,-0.016250058259080498,-0.06395603303650693,-0.06960434350440957,0.0730068214344053,-0.07550192461017793,-0.068822860159091,-0.06728441729570347,-0.015710922435186653,0.21812530522257023,-7.830535957757688,-10.751549538215421,0.21812530522257023,0.20160153014072518,4.455611658335301,0.5716552567914276,2.1404206625769047,9.8128030601166,171
4,0.05,0.05450976628170791,0.04680548121769646,-0.0739458145347192,-0.05163029383627855,0.12983796411198453,0.04292805624709387,-0.07554029143553515,-0.07191778884149626,0.04768430039361564,-0.06586337782879953,0.09465787762877101,0.10208843216305585,0.01564651945689761,-0.024984485165941976,0.034960456637464804,-0.02575827400394834,0.10806167015903173,0.04091680335486152,0.0026811658818017836,-0.14569809111277612,-0.2595956657269328,-0.039035361392210026,-0.15669798369190674,-0.07286068063689935,0.286760276220276,-10.406962449823723,-10.829404139121952,0.286760276220276,0.11666085553746999,9.960912841620143,0.4760115137347873,0.4714914242441718,1.644200621016259,87
5,0.05486217569516549,0.0006678868581136473,0.01593220168764407,0.019688466178720204,0.017552994039216882,-0.04564562310572682,0.0021895102524154345,-0.038053617838639746,0.04456367422712064,0.02671449655993606,-0.007204357969832778,-0.08381312660306163,-0.06874157026141459,-0.008763036270421187,-0.008658074172952406,-0.0016442291887406313,-0.12793780394427595,-0.06890950600142261,0.017165095183182905,-0.03076887327780143,-0.14985919893679606,-0.12924479953292395,-0.2948640111737001,-0.048651163761634295,0.007329012249746901,0.3796158401070649,-9.59162876160884,-10.999965004628944,0.3796158401070649,0.14233566791248195,5.145493668283928,0.4962610901737365,0.3685642562883316,0.9708874534434171,115
6,0.05,-0.022418003452702926,0.08039466963488281,-0.015758793663628992,-0.06955528518094187,-0.01996792765623373,0.06437185615036063,0.10176442996379134,0.02314683625133887,-0.09721661483800055,-0.052280083882227185,0.0740744643505916,0.08790460555915054,-0.01821583851168835,-0.02909161973329523,-0.019579069751723712,-0.03793235451169638,-0.019956811379177763,0.054945845911382005,-0.026860979790959583,-0.046522023599270455,-0.21396728638998094,0.1315200347255918,-0.05603933882923093,0.1666976081038464,0.1141226204158463,-11.184542080014692,-10.795039935206905,0.1141226204158463,0.22865924438323176,5.288251544699737,0.6207637834611093,1.2385950235387262,10.853194739355487,59
7,0.054360307246006885,0.003647821449145502,0.06103803393704679,0.011654974178210521,-0.023679550069657586,0.06438485278094214,-0.01520364362215934,-0.07548298245031407,-0.14002160573693562,-0.049278603293398095,-0.03799800967348672,0.05910836844240435,0.027143449827877544,-0.03104765958374921,-0.031242462257873894,0.017940518955974996,0.04311963224290795,-0.02531701505012051,-0.0006913686026680348,-0.07495882803157729,0.04114461570316156,-0.04296844944581497,0.036045551008191845,-0.02826589741674022,-0.04639823897280035,0.07692210802853787,-7.9845666501441155,-8.295756058788035,0.07692210802853787,0.5192387172160708,0.25237668782913,0.5910377496660635,3.338850217600789,43.405599549639035,173
8,0.06309129119896761,-0.03555919969445093,0.06636513750142564,0.0025740453035958157,-0.0828940220945404,0.041357148078307496,0.025957609211505105,-0.05648270726644584,-0.09025261166606502,-0.061825233070739394,0.004329591198193865,0.05781671458403834,0.05352754594682586,0.007983904403379729,-0.06571986374286479,0.055191499657542005,0.04875531639609451,0.03710806641347883,-0.041388250666258175,-0.06755049519377433,0.04951693065856264,-0.07419716884781147,-0.1626996129459832,-0.10218995297986885,-0.09456142762549001,0.4399096619492984,-0.8632119020494834,-10.50338162405694,0.4399096619492984,0.3999307528669842,0.5584128212426086,0.5672279008623055,9.110360688357638,20.709617170008073,367
9,0.05,-0.00199671650889341,0.07921778213956028,-0.03149275866913566,-0.11578061201261469,0.0013403406901748155,-0.010649455274354869,0.07756970916850767,-0.014204413034789101,-0.07691279076822495,-0.034310520379573356,0.13289222090597871,0.07317224051473045,-0.02527371417298742,-0.036542226836555114,-0.03989710564474219,-0.07927933030600386,-0.0381882490497566,0.018560933370257382,0.018366379663448777,-0.0554218740784975,-0.16701216563595322,0.1427049030023082,0.08766515763726604,-0.044605445905093494,0.35069190147248835,-0.8304086343400229,-9.280976364279693,0.35069190147248835,0.25827186799068286,0.6086154999784036,0.4341357767116549,9.289204105772528,26.488219621750414,368
10,0.055538466167938935,-0.004703645486377227,0.00621366669445958,0.04042889410378771,-3.8621313141543046e-06,-0.027745486982932874,0.05663003648595396,0.01396903088348981,0.01892436936813087,0.06718562061522865,0.023993381776263246,-0.05201245456150062,-0.06699301558365507,-0.031169158571693716,-0.03604267513544907,0.02493122897877174,-0.05758284441088454,-0.10593827595787994,0.0018790389152564552,0.05253886381390207,-0.11062400872575173,-0.2625193738766721,-0.36957206998698894,0.025442310818890396,-0.07675247657389674,0.5214719695510364,-1.0469918437267833,-10.910860178191546,0.5214719695510364,0.26822508371895376,0.9814937201893611,0.5373116567703996,8.91412582204819,17.094161033665618,339
11,0.053745919637552535,-0.0006963479833862786,0.05689718569756631,-0.026790077472745713,-0.04505738783826007,0.020701256965942265,0.009515243331253113,-0.040291326249293255,-0.059591844114731625,-0.017438996599675273,-0.040300309053776684,0.07389546114422835,0.11201438629440741,-0.031169995797870657,5.828713123014369e-05,-0.03227284614889735,-0.02249809726975491,-0.023504994722626345,-0.0808018422456319,-0.047661925572489466,-0.03008247659982602,-0.11091558050187378,0.13129443937684976,0.03110123038216261,-0.04831085359914307,0.10187985063441334,-6.834885857269105,-11.114774256199853,0.10187985063441334,0.42323022558180584,0.4257283955932878,0.4867809742191611,3.1288754597168174,30.711425666930992,198
12,0.06272049715033284,-0.029347498899253043,-0.026186284793325926,0.07190324130218012,0.07488955394676684,-0.014174778859732295,0.009113367356333592,0.01472002090715853,0.06281139973678199,0.03691525435743408,0.1053919972276159,-0.03740069813124581,-0.06820489692769484,-0.10024795828306152,0.002954029926946544,0.0031366018084260892,-0.06061054005034078,-0.045679203848789984,0.085882908499228,-0.1002147738904637,-0.056510868904454226,0.37374285083399883,-0.1713407408150892,-0.09431055332728856,0.14606389232331313,0.28859812369977705,6.72871808567235,-0.9139196685004896,0.28859812369977705,0.3738816134071136,0.6021823809444927,0.5966682391867602,19.49300534169504,67.54377018047848,573
13,0.05,0.006992723603560874,0.14397609295772296,-0.019806523440938528,0.00812835447415428,0.0551156615853753,0.001330841767574975,-0.04886756407025205,-0.06791974628105815,0.008916472549965946,-0.014033822904972251,0.11970706550409074,0.098015852605471,0.08504347510763377,-0.016640754829525276,-0.07714083682772468,-0.01763394132669981,-0.0070951747049308005,-0.06059957517479991,-0.0024816067606895573,0.015313033878887647,-0.18929923195486204,-0.015545256293302792,0.012718673711273706,-0.06909868621320109,0.027356947229695006,-11.22113253544717,-11.018381133024564,0.027356947229695006,0.24770097715822786,6.27808139072705,0.53971785080353,1.2590483159932455,46.02298295281254,58
14,0.07657347155601874,0.02098807129354448,-0.05741212468284667,0.07638080423848789,0.07756560540668091,0.07028974883009273,0.056443813037469814,0.04342440669624657,-0.1740143104982643,0.005396309806404043,0.008072572010235732,-0.1052813774330907,0.10656807155441878,-0.06290519773355051,-0.09041142625366023,-0.0023752922686134104,0.010029146213045143,0.11807273389706195,-0.005504143690754318,-0.050461490415712205,0.04157007133023054,-0.1307747260235181,0.017843110890350025,-0.06165564450610779,0.13163899011724484,0.1619082375296976,-1.81206220589677,-7.6166918512035435,0.1619082375296976,0.5249362506779278,2.4871707553939584,0.5452955316189212,8.818334722221339,54.46501584333446,342
15,0.05,-0.009380025280776576,-0.03413753819901084,0.0759176243922717,0.035351249983390516,-0.01848266843581831,0.06441404491648511,-0.0634946504099377,0.07568985238931483,0.06521594377892187,-0.02009740313738964,-0.012460387091651877,-0.06361936573215979,-0.05754110837626566,0.06867795516195356,0.0513943302680914,-0.06739917317369928,-0.05677886693491209,0.06113181027186173,0.037076938284281456,-0.105909690361702,-0.1793905311904777,-0.4487060007350662,-0.09318677116252466,0.07893961135694427,0.588793194927171,-0.9570066093106493,-7.506874073267659,0.588793194927171,0.5276347880535956,2.7832639098328142,0.545718565442371,9.65354150511244,16.395470579965696,370
16,0.05,0.0607193973114044,0.047990254975982784,0.021310780663048822,0.03221304529172393,0.02574952719619459,-0.05413127698951198,0.03145312348670859,-0.04208281980243424,-0.07283168688897981,0.011761896489305139,-0.02513004790072504,0.02314696612861998,0.03152112961537297,-0.007099181536788098,-0.04078042812005873,0.04641076178945819,-0.027851463850001,-0.06863882585142393,-0.06710282955930409,-0.018686157496358127,-0.12440428713388745,0.0673115771371556,0.06251054137492439,-0.18470424849096412,0.0402934260148011,-10.793679013239698,-11.035373155744608,0.0402934260148011,0.19516389263346062,4.226437468844042,0.5176463615910796,0.8340021013224077,20.698217645132765,86
17,0.05473345709701451,-0.003844368181940982,-0.01691434714516654,-0.046814692924582596,0.0754450735663616,0.10734992063243551,-0.016839049935840247,-0.0026571799894967614,-0.13996761007418584,-0.026525066288101362,-0.08929618775252439,-0.054488503504379705,0.0843023112610165,0.06035438890349838,0.006504215389264444,-0.008725262944879148,-0.00694350664297751,0.03733939211061946,0.031851424490698804,-0.025269927119131882,0.0003159047659869272,-0.05441239968434566,0.1474300628908174,0.12278644734572045,0.007854708577510139,0.08749000433587595,-6.485084773359474,-9.588818301718945,0.08749000433587595,0.4237141785753168,3.7931128705769024,0.6376569965545,3.745948497691131,42.81573107837961,200
18,0.05,-0.01755135340550174,0.12085329298729261,0.015012815960014938,0.09482110142562056,-0.040128047245240536,-0.08682430888885757,-0.10046576345717612,-0.008265599034010564,0.055885898443033745,0.06010961358037333,0.02666638006752589,-0.061963616202409574,-0.07070161061660268,0.11377380219617525,0.12493008365420069,0.01978996769845887,-0.02570021595164611,0.0013047113845140335,-0.08631615209771584,-0.1715359887000777,-0.11481002459301988,-0.2618955144936465,0.3748710401084199,0.005561892887445269,0.25551414854993615,-1.2550795428436592,-11.090378218704245,0.25551414854993615,0.22075634253563858,1.2781107790183979,0.5456269625660214,8.706148300349184,34.073057596838744,338
19,0.050406157615581954,-0.012244861549154017,0.052499050985006845,0.011674196637295589,-0.10841320738385304,0.040564570992890854,0.002219661465580709,0.030635800240060983,0.06984483247302417,-0.0346218521417401,0.0017176922578963846,0.07900483293695283,0.05543457546640375,-0.003466819304424905,-0.041738103816333215,0.017139326202080606,-0.06619215704769867,-0.022251556458891614,-0.04946953756088519,-0.008036413970667663,-0.08008704737188818,-0.21596305853150746,0.11797492623319548,0.0758300597707092,-0.04534037072423558,0.23136550305277911,-1.2353875853025489,-8.134200420871931,0.23136550305277911,0.1598161384031535,1.1906221290390722,0.5155861806525698,9.180440457354717,39.6793832106443,341
20,0.05195118702283696,0.024795677163495525,0.11542635816288858,0.029378156863599972,0.01165014773791245,-0.05157971777718557,-0.02066679080659837,-0.09006670900884266,0.025507868245109106,0.03212388667682991,0.1294805704505574,-0.03342524000289431,0.021451443755789775,-0.05201785941896493,0.004935317833109671,0.09464746938547594,-0.021586398503504155,-0.04094458951407036,-0.018331990308063727,-0.0833140246011147,-0.09992415913823331,-0.22394104784575442,-0.25338595891841653,0.16051237233627844,0.08987433963346464,0.3301547630807941,-11.34390008615443,-1.0756805168237373,0.3301547630807941,0.2856636281844081,1.7199674048632079,0.6089905866420724,10.008110129446859,30.31339010849804,68
21,0.05,-0.00369829908175764,0.0872480765801733,-0.0308739585868143,-0.06796725751656109,-0.044392722804502883,-0.06476052816547362,0.10355471264291921,0.047951838141203615,-0.08727184592532998,-0.022503533677380477,0.11369448444003971,0.07292218425947516,-0.02701504047607371,0.005848739162732403,0.001020461142953212,-0.10551844027860884,0.0032750145386821264,0.08849709700786823,0.11236096408705532,-0.07966779520426381,-0.10257329804910453,0.06357693746906727,0.016137516168022906,-0.06191859115816935,0.12725591745432338,-6.90438840840865,-10.67124086102342,0.12725591745432338,0.17012805127966626,5.873692733262861,0.4946322543738188,3.073765077610731,24.154201542054132,199
22,0.05804114975808577,-0.04140594733295626,0.08313406912987352,0.057449996898476914,-0.11167878635118203,0.06775338315032976,0.018677807186095755,0.03716423872639088,0.07439023237976539,-0.052218297139308596,-0.06608400864166532,0.09592600804706031,0.05771569449205804,-0.003728771548438254,-0.06604702782814303,-0.06370418759826757,-0.047595947683479994,-0.0678380747592338,-0.013064094339052455,-0.01712449333780414,-0.039461370938846316,-0.339682936998407,0.14400371349101573,0.23385500149610927,0.03211627802787732,0.30472291148651554,-1.0840567867997293,-9.958993947487995,0.30472291148651554,0.2737743075210419,0.8953172875615079,0.5027393704383917,8.93661136157572,29.327008323662525,340
23,0.06332970278990248,-0.06422477325517884,0.035968127901105235,-0.02387753625335319,-0.022688004652519682,0.03504102512630771,0.026662324369686644,-0.06475723949628447,-0.06514570925391719,-0.012890425548157808,-0.000167193331137315,0.0788196758470256,0.05340753905015997,-0.025216550363988153,-0.025158505546633667,0.07530951447481915,-0.00892176011230035,0.05598144001436059,0.002841683377052838,-0.01215958662687637,-0.022601566921317852,-0.0927154411761105,-0.15965494417743112,-0.07481158890823791,-0.1407769376261952,0.08284375063011533,-11.019278528139855,-9.895754662000002,0.08284375063011533,0.21438954074265182,3.843947407065805,0.45886577818112567,1.519329198529067,18.339695957425192,60
24,0.07130374722669798,0.0562360975204355,0.09228281911402698,0.13142084785916486,-0.07379227013479023,-0.0626661624227722,0.08214975948637471,-0.052502583309842976,-0.109632876643278,-0.01165656814494594,0.176776858433025,0.05234259450334723,-0.0770523408224758,-0.1076473143785084,0.022386761295277554,0.12661800602256373,-0.09045910135693037,-0.032575650232561294,0.1618611554158185,-0.08576899678059692,-0.21723800154451062,-0.31777696408139516,0.1350115152067043,0.07857065912732317,-0.09433255408032008,0.06132118878700118,-10.941738744474264,-9.38926078309937,0.06132118878700118,0.5527075667981629,2.5758876272627496,0.5329243914708092,1.875237479540071,30.5805793500465,88
