,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,objective,measures_0,measures_1,threshold,chars_0,chars_1,index
0,0.10536814015358686,-0.42903224378824234,0.12565295249223707,0.34805418998003,0.7729543134570123,0.4829634428024292,0.6327056080102922,0.759325633943081,0.19608341008424757,0.621560201048851,0.21714019179344168,0.541024598479271,-0.44996404349803926,0.04855352938175206,-0.3563117653131485,0.34682488888502117,0.7831366986036301,-0.28343015462160115,0.12749490588903423,0.5111294582486152,-0.025330410897731803,-1.0005015525966883,0.36785706505179405,0.9630984636023641,-1.2280413061380386,-12.625632094359997,-11.01918567890245,-10.780910536354567,-12.625632094359997,0.1910600892927356,3.7030788030045,59
1,0.11599372029304506,0.7247800052165985,-0.7449539601802826,0.4005370989441872,-0.678892369568348,0.6364542677998544,-0.1381011143326759,0.12523278743028643,0.6457574039697647,-0.2604653045535088,0.3214057713747025,0.7452158391475678,-0.04581176042556767,-0.3033657416701317,0.23349619358777995,-0.7379481449723244,-0.5292954862117767,0.48999177962541585,0.5402760714292527,-0.26130499690771103,0.44696102291345596,0.044803074561059475,-1.341460905969143,-0.2106676585972309,-0.575520196929574,-12.661878509702518,-11.116552536419517,-9.525760739366314,-12.661878509702518,0.6804176885716244,1.6942948438057333,60
2,0.15070202797651291,0.09183548092842098,-0.005828501284122489,-0.7282022133469582,0.7507043793797494,0.5323393374681473,-0.25154090821743014,0.6109397351741792,-0.4752053424715996,-0.04011375010013585,0.34961809366941443,0.2637796640396117,0.5881531700491907,-0.7918697446584702,0.6964813306927682,0.2179916948080063,0.28771965652704234,0.7585690796375275,-0.634984077513218,-0.571186025440693,-0.5721755057573319,0.23578385822474957,-0.7377654165029526,0.9263867335394025,-0.2888789791613817,-12.739144461399501,-11.219720444051054,-8.388887358711921,-12.739144461399501,0.8724100153302207,1.4783667180137285,61
3,0.13374845869839191,-0.17852554917335506,-0.7129481345415116,0.11262256354093547,0.6662488833069802,-0.08158918172121044,0.7549600347876548,0.3706352785229683,-0.007920743525028251,0.35229123830795284,0.031829808652400926,-0.38400961309671405,0.3498420029878617,-0.2871745258569718,0.36774908006191254,0.7260511562228202,0.6425425574183465,0.2751637175679207,-0.14540356844663616,0.694861677289009,0.43257789760828014,0.45439166855067015,1.2937645884230733,0.37894408497959375,0.4868470234796405,-12.863883266133229,-11.153414402685568,-6.151074661818834,-12.863883266133229,0.6137519925152964,1.3930520194649252,63
4,0.16909662075340748,-0.6257932022213937,0.5038128048181534,-0.46912467628717425,-0.3333146467804909,0.5462344944477082,-0.6541417941451073,-0.4595874056220055,-0.448432469367981,-0.6582204505801201,0.06060768216848378,0.5873972460627557,-0.4392632603645325,-0.7330904603004456,-0.421048478782177,-0.1701104775071144,-0.4427065566182137,-0.19884578287601473,-0.13372770696878433,-0.24132929295301442,0.344958981871605,-0.3421474099159241,-0.4624977009370923,-1.1499091386795044,-0.05646331328898668,-12.898234970203518,-11.05704573968345,-5.422438301764667,-12.898234970203518,0.2971646613626441,1.3582037214970077,64
5,0.16978133488446473,0.590810951590538,-0.7921112716197968,0.6586207866668701,0.08313307911157608,-0.3627727270126343,0.2163008943200111,-0.7281312391161919,-0.07227488160133366,-0.20127081423997883,0.2577186048030853,0.6505075022578239,-0.7027021959424019,0.6681751564145089,0.30940324366092686,0.2749815732240677,-0.36655018478631973,-0.686976332962513,0.6956633776426315,-0.5171292051672935,0.47345458567142495,-1.4486570991575718,1.0329270428046584,-1.1209436729550362,0.8294590283185244,-12.149645898481484,-10.013790771081291,-11.194017730260871,-12.149645898481484,0.8294761616852381,0.9209429999565857,86
6,0.12024971321225167,0.608879940211773,0.7875582531094552,-0.4216085642576218,0.32956723570823665,0.3653007671236992,-0.09297227561473842,-0.7326706886291504,-0.026008546352386475,0.15126181840896602,-0.19320760220289235,0.09045901149511337,0.22119323611259456,-0.2638307064771652,-0.305255563557148,0.35300175398588185,0.2781147524714469,0.1866876363754273,0.2640383213758468,-0.22094799280166633,-0.7180093124508858,-0.4993141181766987,0.13998028077185154,-0.7100507821887732,1.1375569235533476,-12.133514231673733,-10.023341194482022,-10.508630968921961,-12.133514231673733,0.6823662955299302,8.095973701443407,87
7,0.18187071140855554,0.6167277619242668,-0.05120173841714859,0.26335589587688446,0.11712217777967449,0.4045700505375862,-0.6051070123910904,0.2975414454936982,-0.5358657509088516,0.7434025153517723,0.7188451632857322,0.45316162258386616,0.15251847058534618,0.14748572409152982,0.49202030152082443,0.09154254645109172,0.5912723898887635,-0.7368110090494157,0.3625878289341926,-0.359031043946743,0.49267784059047703,0.34743738267570734,1.152176734060049,-0.07732384465634823,0.5563231017440557,-12.19491502189263,-10.151027162679343,-9.289120200974587,-12.19491502189263,1.0461891387384261,0.7701180445722445,88
8,0.24618041049689054,-0.01766165047883983,0.6364933967590332,-0.7392734155058861,0.28460440784692764,-0.49172538220882417,0.7725189417600633,0.466470043361187,-0.1939793288707733,0.5843077510595323,0.6995877891778945,0.4705969259142877,-0.78785999417305,0.09291290491819382,0.4558314889669419,-0.05818783491849899,-0.20473801940679548,0.23468211442232123,0.05810539126396175,-0.7909081220626831,-0.30689423680305483,-1.3341794544830918,0.6060014963150024,1.1326388251036406,-0.3387389788404107,-12.204366853134136,-10.151503718983692,-8.88793215659141,-12.204366853134136,0.9027869949454521,1.6471642470774668,89
9,0.12332616304540706,0.7999902385284967,0.6232303102040531,-0.03501585701871068,-0.7879208457518295,0.7542486309186518,-0.7927506754286243,-0.06930190858307217,0.49670852336531524,0.8,0.007685696994045976,0.07983781388650879,0.7351932666913477,0.6759758122015451,-0.334571789544007,-0.7991536444925855,0.19642002515730383,0.7999927634691377,0.8,-0.5615684446182732,0.7441739923467894,0.8015663256575856,1.3203677832135154,1.4603574483874686,-0.7292450953541827,-12.345743174399445,-10.330118038023182,-7.7144626703619394,-12.345743174399445,0.9223189503954025,3.4523303680198825,90
10,0.13979054950177672,0.26799502074718484,0.03615522682666783,-0.6611173808574677,-0.7072907075285912,0.04485834538936617,0.6526966392993927,0.3492715969681739,-0.31915097385644914,0.43359997570514675,0.09588471055030823,-0.30248895883560184,0.21735127121210107,-0.4975994721055031,0.44914105385541925,-0.7609680503606797,-0.6490172371268272,-0.08752322345972063,-0.1514265239238739,0.709464107453823,-0.7515448108315468,-0.3674378078430891,1.286009531468153,-0.7671242533251643,-0.7283774390816689,-12.329642385405265,-10.084104294476953,-6.451796017649207,-12.329642385405265,1.1352718655562188,1.1572942044267556,91
