,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,objective,measures_0,measures_1,threshold,index
0,0.07472707629203797,-0.08713307082653043,0.6953709959983827,0.3153202772140502,0.24490985125303277,0.4061344340443611,0.07206400036811833,0.6085233569145203,-0.522403036057949,-0.45048647671937947,-0.41530866324901583,-0.42393631339073184,-0.562267465889454,0.09756126701831813,-0.06281965225934982,-0.2473620608448982,0.06261780411005025,0.4832745999097825,0.5064975142478942,-0.40193754583597185,0.6235072031617166,1.389051086269319,0.5897173555567861,-1.1012221975252032,0.376823921687901,-12.913741691829795,0.11216799001786311,0.08892798007736283,-12.913741691829795,40
1,0.2110190849751234,0.5627371281385423,0.2632044032216072,-0.7059965774416924,0.34405553787946697,-0.2632952898740769,-0.3679042592644692,0.011631573736667677,-0.025089606642723083,0.16393343508243563,-0.7342426076531411,0.49608027786016473,-0.12072947472333906,0.5321163192391396,-0.698931021988392,-0.4847056418657303,0.763073280453682,0.2903784185647964,0.258613470196724,0.3708557233214378,-0.45245406925678255,0.8889234345406294,-1.187047024257481,-0.008614526130259037,-1.3314119260758162,-13.963989854703104,0.13769600094127438,0.09575838039804373,-13.963989854703104,60
2,0.05877231117337942,0.7954015657305717,-0.43523901104927065,0.6672256276011468,-0.20627176016569138,0.7154633790254594,-0.008962365984916731,0.22364114522933964,-0.2715443015098572,0.6547917053103447,-0.5529248118400574,-0.6792226865887643,-0.33047292530536654,-0.47995973378419876,0.6842423379421234,0.08138598650693896,-0.3165310263633728,-0.5024392321705818,0.08248797506093974,0.7965769976377488,-0.24892820119857795,-0.2303350567817688,-0.986278960481286,0.38082889281213284,1.004830637946725,-13.1828879445733,0.16977797953050053,0.1967647816186298,-13.1828879445733,81
3,0.07670344076510952,0.07426762106143092,0.36144421924113335,0.21669981623937806,0.23335094523361488,0.31949346462807804,-0.45968605855465544,-0.1382007557943572,0.04998408187719661,0.343666435074349,0.7642013747453891,-0.7720478946839096,0.6973255935480995,0.4072241564890253,-0.27353854398909627,-0.2117268122418572,0.23190767339584228,0.6153249091029791,-0.5234389154152178,0.1346744021056564,-0.06958476782796308,0.1506958063491255,-1.3529312699313656,-1.4257048797227552,0.4340018928604583,-11.687735019607624,0.25429837682194245,0.2733173612573896,-11.687735019607624,122
4,0.07616328895092012,0.09874377995729444,0.33128459304571156,0.1571685388684273,0.1926791608333588,0.28394318073987956,-0.5159677296876908,-0.16040188819169998,0.1149625733494759,0.33627858310937886,0.7885902941226959,-0.7583583936095238,0.7327526077628137,0.44478721469640736,-0.21778356134891508,-0.18153991699218752,0.2661725416779519,0.6025646328926086,-0.5062584549188613,0.14112784564495084,-0.1056260257959366,0.09489062894135714,-1.4125294899567962,-1.391375619918108,0.2886556489393115,-11.646939747243769,0.27808113780562366,0.3235908926458432,-11.646939747243769,123
5,0.18205956369638443,0.15365458428859713,-0.2794781938195229,0.24150391817092887,0.5135316789150239,-0.09068800956010814,-0.7167649284005165,-0.28486769646406174,0.2455184906721115,-0.26622427552938466,0.11643075197935104,0.006240043044090315,-0.40520135760307313,-0.29474568367004395,-0.3980663910508156,0.49095483124256134,0.3829619526863097,-0.2802713856101037,-0.6221068650484085,0.07740712761878965,-0.6435125038027764,1.2512945216149092,-0.1661474509164691,0.7666091909632087,0.6168411187827587,-13.657602367421841,0.29008559788376387,0.1333463420320277,-13.657602367421841,141
6,0.15948973204940559,-0.42818515300750737,-0.36250455379486085,-0.17539795786142354,0.3749867841601371,0.209156833589077,-0.4261634275317192,-0.4069194376468659,-0.3609190940856934,0.6476702839136124,-0.37237733602523804,0.7756130427122117,-0.49318779408931734,0.10348833799362178,-0.7562137573957444,0.7898031786084176,-0.18921627998352053,0.42865896224975586,-0.039794936776161194,-0.5348214939236642,-0.323438273370266,-0.8237886959686875,-0.47289057075977325,-1.4599465476348996,-0.2934188973158598,-13.71126358130688,0.30505260873233,0.43236911866894295,-13.71126358130688,144
7,0.23808905594050883,-0.5513127908110619,0.7023397356271743,-0.5727422714233399,0.09353345036506655,-0.448181825876236,0.6239486530423164,-0.7573119848966599,0.4371786803007127,-0.6493319749832154,0.45715805441141133,0.7366516858339309,0.39753170162439355,0.18489035964012146,-0.443781578540802,-0.7442786976695062,0.5657658964395524,0.020654982328414895,-0.25885515809059145,-0.6847049742937088,0.37031698375940314,0.6245023459196091,0.5574100753292441,-0.5156105887144804,-0.8567155078053474,-14.349499952432897,0.2979824591052768,0.609608684342448,-14.349499952432897,146
8,0.15258457865566016,0.6506499648094177,0.5755222499370576,0.5328140705823898,-0.687464015185833,-0.5099035233259201,-0.2081941559910775,0.14976716935634615,-0.18981383591890333,-0.7472953751683236,-0.331113113462925,0.13137794137001035,0.006461723148822762,0.2299214422702789,0.7004446461796761,-0.5907177552580833,-0.23411694616079337,0.18039697706699376,0.3983294472098351,0.6345164358615876,-0.5110395267605782,-1.3297873819246888,-0.4049007575958967,-0.27752221282571554,1.4265752071514726,-14.120731308042163,0.338230028409825,0.13938855341118866,-14.120731308042163,161
9,0.13450162652879954,0.38670983761549005,0.4189655989408494,-0.3785172730684281,-0.4259313672780991,0.5428564831614495,-0.4569568604230881,-0.096876984834671,0.051408404111862205,-0.5525018572807312,0.397958368062973,-0.2190448015928269,-0.6461963310837746,0.34220151007175437,0.38199259042739864,-0.08763660341501234,-0.7372184962034226,0.5172337651252747,-0.449097116291523,0.4517352774739265,-0.05797960311174388,-0.5945250391960144,-0.7419169507920742,-1.1444862876087427,-0.19340060278773308,-14.348814795799765,0.36755191219850786,0.45605620435158245,-14.348814795799765,184
