,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,objective,measures_0,measures_1,threshold,index
0,0.09133658148348332,-0.30390259921550755,-0.3784057766199112,0.2560306534171104,0.05075344145298,0.22115517854690547,-0.649517346918583,0.22012888193130498,-0.6636213883757591,-0.23002617061138153,0.7710082828998566,0.44951147586107254,-0.03315501362085338,-0.7395852610468865,0.4356670379638672,0.10138231366872785,0.5192937299609184,-0.4777660593390465,0.3248084589838982,-0.1232203856110573,0.6035812377929688,-0.7186698960140347,-0.400066863745451,0.793522940017283,0.24569601193070412,-14.058955758878739,0.0725860480799627,0.09488187929776049,-14.058955758878739,20
1,0.12389045543968678,0.13199662715196614,0.026834514737129167,0.47794997692108154,0.0022560134530067444,-0.2649695634841919,-0.06391768604516979,-0.03684588372707365,-0.537955704331398,-0.667382436990738,0.09438503235578533,0.6108793303370477,-0.7595005840063096,-0.31777884513139726,0.5249566063284874,-0.4078273892402649,-0.28432559221982956,-0.1132957443594933,-0.7470463395118714,0.39054367542266855,0.07691173404455187,0.4860896123573184,-1.1468120198696852,0.504312758333981,1.0020327307283878,-12.782212890983507,0.1824007785201183,0.21026486661992816,-12.782212890983507,82
2,0.06369914747774602,-0.12320659309625626,0.28546354323625556,-0.19376609474420547,-0.7095560565590859,-0.3416623294353485,0.027418790757656075,0.03702306449413295,0.5151538267731668,-0.7214050114154816,-0.14298554807901387,0.1306797429919243,-0.44112524986267093,-0.1609132722020149,-0.6268854528665543,-0.7136237770318985,0.43295967429876336,-0.04554415792226796,0.03734317421913147,-0.40995961129665376,-0.23606187701225279,-1.1986434571444988,0.9265950294211507,0.3256344962865114,-0.043836562894284725,-13.959511844302504,0.24040302774012498,0.06352400399787268,-13.959511844302504,120
3,0.15245075672864916,0.08515579104423521,-0.3192425712943077,0.6878999620676041,0.4166409507393838,0.15256294906139378,-0.24174872040748596,-0.31908446699380877,-0.6337540030479432,0.6742562428116798,0.43968714326620106,-0.31752241849899293,0.19440456330776212,0.6477082684636117,0.46174318045377727,0.48680204898118973,-0.31689264178276066,0.019969153404235884,-0.49000357240438464,0.29101138859987263,0.654365736246109,0.8355415211990476,-0.2621208904311061,-0.4387903595343232,1.3064784547314048,-9.953586364687162,0.3256411580188938,0.15783012952727293,-9.953586364687162,161
4,0.21942099314183,-0.632810926437378,-0.7642387971282005,0.7204806134104729,-0.6991631612181664,-0.7651427954435349,-0.035941568017005876,-0.49012182950973515,0.3541892856359481,0.4783795222640037,-0.408099602162838,-0.036994163691997484,-0.5111714258790017,-0.073936203122139,-0.03244323432445528,0.7236498340964317,-0.6599035620689393,-0.09758328944444661,-0.35202932059764863,-0.5840587168931961,0.39730960726737985,0.9488901179283857,-1.4715131549164653,0.7203994011506438,1.054621847346425,-14.150203631753104,0.3205868240797155,0.280750720097928,-14.150203631753104,162
5,0.20956901311874393,-0.07011461555957799,-0.16844773590564732,-0.3837919160723686,-0.32154841572046283,0.029092445969581604,0.25603068470954904,0.31887062042951575,0.6068490371108055,0.7143259897828103,-0.5977332308888436,-0.4474744558334351,0.20028287768363962,0.47981187850236906,-0.7895022124052048,0.7909655377268792,0.5658221215009689,0.1396489262580871,0.3755886867642402,-0.5087046399712563,-0.4076545491814614,-0.09954660572111607,0.6630086470395327,-0.25419559702277184,-0.6709141675382853,-13.626001550278986,0.34108189789561555,0.4491611089679433,-13.626001550278986,164
6,0.2186009746044874,0.7121497094631195,0.18290780931711192,-0.7061108618974686,0.29847241789102563,0.25252164006233224,-0.7133252069354058,0.7343249142169952,0.11271504610776906,-0.4245083570480347,-0.4523053869605065,-0.7519287943840027,0.6652732849121095,-0.28410333544015887,0.04689411073923111,-0.3735232785344124,-0.4301823481917382,-0.6083988457918168,0.6661403417587282,0.17369178533554075,0.40999606996774673,1.4689311711117625,-1.3478628834709525,0.8559939293190837,-1.2053885199129581,-14.025015762464239,0.37718251039498196,0.08810468343568569,-14.025015762464239,180
7,0.22991527486592533,0.3801025375723839,-0.680086462199688,-0.05710688829421995,-0.06855452954769137,0.4211959362030029,-0.3787547841668129,-0.2923444375395775,-0.7248670190572739,-0.2658716678619385,0.3690009117126465,-0.6578021600842476,-0.5525848567485809,0.03475975096225736,-0.581927801668644,0.5285243004560471,0.6100023433566093,0.3227831557393075,-0.5554609298706055,0.4374269783496858,0.7650042265653612,-1.4855534546077251,-1.0688228281214833,-0.6766443187370896,-0.20105166267603636,-13.937128838762016,0.36251853519596716,0.20657653812106017,-13.937128838762016,182
8,0.13677336368709803,0.5515577286481859,-0.736537578701973,0.3351929515600205,-0.23386158645153043,-0.4087465226650238,-0.42817599028348924,0.5898111686110497,0.3492409810423851,-0.022808343172073364,-0.7769081562757493,0.7050061464309694,0.4725918740034103,0.16335808932781215,-0.058720766007900216,0.2879705026745796,0.05117331594228747,0.4054108649492265,0.43627191781997676,0.6018496930599213,0.348087990283966,-0.5028036274015903,-0.8662813268601894,-1.075108959339559,0.4038238199427724,-13.45471195848118,0.39650115358430815,0.5095921294174898,-13.45471195848118,185
9,0.17989144772291182,0.29195940643548957,0.21375073492527008,-0.5619089931249619,-0.3699260652065277,-0.08515658080577848,0.43206012845039377,-0.1365661129355431,0.5822217583656311,0.3765848025679588,-0.2743494212627411,-0.6113020688295365,0.5797047987580299,0.051764778792858124,-0.6506063744425774,-0.2997543632984162,-0.2305586338043213,0.45024098157882686,-0.7525207310914994,0.7792780756950379,-0.28685247898101807,0.3321532364934683,1.4463616646826267,-1.4655233323574066,-1.4087515119463205,-14.349671297080043,0.4394632632353534,0.5309922851901,-14.349671297080043,205
